TAZ_O,TAZ_D,volume
17031242800,17031242700,0
17031242800,17031242900,5
17031242800,17031243000,17
17031242800,17031243100,15
17031242800,17031243200,41
17031242800,17031243300,14
17031242800,17031243400,27
17031242800,17031243500,69
17031242800,17031271200,0
17031242800,17031271300,0
17031242800,17031271800,0
17031242800,17031280100,63
17031242800,17031280400,9
17031242800,17031280800,2
17031242800,17031280900,0
17031242800,17031281900,45
17031242800,17031282700,3
17031242800,17031282800,8
17031242800,17031283100,1
17031242800,17031283200,1
17031242800,17031283800,2
17031242800,17031291600,1
17031242800,17031301200,3
17031242800,17031310200,4
17031242800,17031310300,0
17031242800,17031310400,2
17031242800,17031310500,7
17031242800,17031310600,20
17031242800,17031310700,1
17031242800,17031310800,5
17031242800,17031310900,10
17031242800,17031320100,95
17031242800,17031320400,38
17031242800,17031320600,48
17031242800,17031330100,82
17031242800,17031330200,4
17031242800,17031340300,0
17031242800,17031340400,0
17031242800,17031340500,15
17031242800,17031340600,2
17031242800,17031350100,2
17031242800,17031350400,0
17031242800,17031351000,6
17031242800,17031351100,0
17031242800,17031351400,0
17031242800,17031351500,0
17031242800,17031360200,0
17031242800,17031380500,0
17031242800,17031590700,0
17031242800,17031600400,0
17031242800,17031600600,0
17031242800,17031600700,0
17031242800,17031600900,0
17031242800,17031830700,9
17031242800,17031830900,24
17031242800,17031831000,20
17031242800,17031831900,8
17031242800,17031832000,45
17031242800,17031832100,5
17031242800,17031832200,20
17031242800,17031832300,25
17031242800,17031832400,21
17031242800,17031832500,20
17031242800,17031832600,53
17031242800,17031832900,3
17031242800,17031833000,274
17031242800,17031833100,58
17031242800,17031833300,10
17031242800,17031835500,0
17031242800,17031835900,0
17031242800,17031836500,0
17031242800,17031836600,4
17031242800,17031836700,9
17031242800,17031836800,8
17031242800,17031836900,0
17031242800,17031837000,1
17031242800,17031837100,11
17031242800,17031837300,0
17031242800,17031837400,0
17031242800,17031837800,23
17031242800,17031838000,6
17031242800,17031838100,53
17031242800,17031838200,36
17031242800,17031838300,7
17031242800,17031838600,2
17031242800,17031839000,39
17031242800,17031839100,219
17031242800,17031839200,1
17031242800,17031839500,0
17031242800,17031839600,0
17031242800,17031839700,6
17031242800,17031839800,0
17031242800,17031839900,0
17031242800,17031840000,0
17031242800,17031840100,0
17031242800,17031840200,0
17031242800,17031840300,0
17031242800,17031840400,2
17031242800,17031840700,3
17031242800,17031841000,8
17031242800,17031841100,16
17031242800,17031841200,14
17031242800,17031841300,2
17031242800,17031841900,18
17031242800,17031842000,0
17031242800,17031842200,45
17031242800,17031842300,52
17031242800,17031842600,2
17031242800,17031842900,5
17031242800,17031843100,75
17031242800,17031843200,8
17031242800,17031843300,49
17031242800,17031843700,5
17031242900,17031031400,10
17031242900,17031031501,1
17031242900,17031031502,0
17031242900,17031031700,5
17031242900,17031032100,12
17031242900,17031050100,6
17031242900,17031050500,2
17031242900,17031050600,3
17031242900,17031050700,1
17031242900,17031050800,2
17031242900,17031050900,0
17031242900,17031051000,2
17031242900,17031051100,5
17031242900,17031051200,2
17031242900,17031051300,5
17031242900,17031051400,5
17031242900,17031060100,4
17031242900,17031060200,8
17031242900,17031060300,3
17031242900,17031060400,7
17031242900,17031060500,3
17031242900,17031060800,4
17031242900,17031060900,19
17031242900,17031061000,7
17031242900,17031061100,31
17031242900,17031061200,10
17031242900,17031061500,8
17031242900,17031061800,4
17031242900,17031061901,6
17031242900,17031061902,10
17031242900,17031062000,16
17031242900,17031062100,15
17031242900,17031062200,11
17031242900,17031062300,2
17031242900,17031062400,2
17031242900,17031062500,2
17031242900,17031062600,8
17031242900,17031062700,1
17031242900,17031062800,7
17031242900,17031062900,10
17031242900,17031063000,11
17031242900,17031063100,10
17031242900,17031063200,8
17031242900,17031063301,4
17031242900,17031063302,8
17031242900,17031063303,2
17031242900,17031063400,5
17031242900,17031070101,19
17031242900,17031070102,0
17031242900,17031070103,0
17031242900,17031070200,15
17031242900,17031070300,17
17031242900,17031070400,7
17031242900,17031070500,4
17031242900,17031070600,7
17031242900,17031070700,8
17031242900,17031071000,8
17031242900,17031071100,5
17031242900,17031071200,13
17031242900,17031071300,6
17031242900,17031071400,15
17031242900,17031071500,28
17031242900,17031071600,0
17031242900,17031071700,2
17031242900,17031071800,8
17031242900,17031080100,6
17031242900,17031080201,3
17031242900,17031080202,16
17031242900,17031080300,98
17031242900,17031080400,5
17031242900,17031081000,35
17031242900,17031081100,16
17031242900,17031081201,60
17031242900,17031081202,21
17031242900,17031081300,51
17031242900,17031081401,116
17031242900,17031081402,38
17031242900,17031081403,69
17031242900,17031081500,100
17031242900,17031081600,58
17031242900,17031081700,181
17031242900,17031081800,100
17031242900,17031081900,4
17031242900,17031210100,4
17031242900,17031210900,12
17031242900,17031220300,8
17031242900,17031220400,50
17031242900,17031221200,8
17031242900,17031221300,30
17031242900,17031221400,26
17031242900,17031221500,25
17031242900,17031221600,15
17031242900,17031222200,12
17031242900,17031222500,3
17031242900,17031222600,5
17031242900,17031230100,0
17031242900,17031230900,7
17031242900,17031240200,7
17031242900,17031240300,18
17031242900,17031240500,15
17031242900,17031240600,5
17031242900,17031240700,1
17031242900,17031240800,2
17031242900,17031240900,8
17031242900,17031241000,3
17031242900,17031241100,13
17031242900,17031241200,3
17031242900,17031241300,7
17031242900,17031241400,77
17031242900,17031241500,56
17031242900,17031241600,36
17031242900,17031242000,22
17031242900,17031242100,52
17031242900,17031242200,49
17031242900,17031242300,30
17031242900,17031242400,13
17031242900,17031242500,12
17031242900,17031242600,26
17031242900,17031242700,6
17031242900,17031242800,4
17031242900,17031243000,6
17031242900,17031243100,17
17031242900,17031243200,40
17031242900,17031243300,37
17031242900,17031243400,36
17031242900,17031243500,64
17031242900,17031271200,0
17031242900,17031271300,0
17031242900,17031271800,0
17031242900,17031280100,108
17031242900,17031280400,8
17031242900,17031280800,0
17031242900,17031280900,1
17031242900,17031281900,65
17031242900,17031282700,2
17031242900,17031282800,3
17031242900,17031283100,5
17031242900,17031283200,1
17031242900,17031283800,4
17031242900,17031291600,0
17031242900,17031301200,0
17031242900,17031310200,5
17031242900,17031310300,4
17031242900,17031310400,2
17031242900,17031310500,1
17031242900,17031310600,27
17031242900,17031310700,1
17031242900,17031310800,12
17031242900,17031310900,8
17031242900,17031320100,191
17031242900,17031320400,67
17031242900,17031320600,30
17031242900,17031330100,73
17031242900,17031330200,2
17031242900,17031340300,0
17031242900,17031340400,2
17031242900,17031340500,27
17031242900,17031340600,0
17031242900,17031350100,4
17031242900,17031350400,0
17031242900,17031351000,9
17031242900,17031351100,1
17031242900,17031351400,0
17031242900,17031351500,0
17031242900,17031360200,0
17031242900,17031380500,0
17031242900,17031590700,0
17031242900,17031600400,0
17031242900,17031600600,0
17031242900,17031600700,0
17031242900,17031600900,3
17031242900,17031830700,9
17031242900,17031830900,17
17031242900,17031831000,10
17031242900,17031831900,8
17031242900,17031832000,34
17031242900,17031832100,5
17031242900,17031832200,16
17031242900,17031832300,20
17031242900,17031832400,18
17031242900,17031832500,16
17031242900,17031832600,20
17031242900,17031832900,3
17031242900,17031833000,473
17031242900,17031833100,53
17031242900,17031833300,10
17031242900,17031835500,0
17031242900,17031835900,0
17031242900,17031836500,0
17031242900,17031836600,5
17031242900,17031836700,4
17031242900,17031836800,3
17031242900,17031836900,1
17031242900,17031837000,0
17031242900,17031837100,1
17031242900,17031837300,0
17031242900,17031837400,0
17031242900,17031837800,16
17031242900,17031838000,6
17031242900,17031838100,26
17031242900,17031838200,29
17031242900,17031838300,12
17031242900,17031838600,0
17031242900,17031839000,33
17031242900,17031839100,254
17031242900,17031839200,2
17031242900,17031839500,0
17031242900,17031839600,0
17031242900,17031839700,6
17031242900,17031839800,1
17031242900,17031839900,0
17031242900,17031840000,0
17031242900,17031840100,0
17031242900,17031840200,2
17031242900,17031840300,0
17031242900,17031840400,2
17031242900,17031840700,2
17031242900,17031841000,14
17031242900,17031841100,12
17031242900,17031841200,4
17031242900,17031841300,5
17031242900,17031841900,40
17031242900,17031842000,3
17031242900,17031842200,45
17031242900,17031842300,58
17031242900,17031842600,0
17031242900,17031842900,7
17031242900,17031843100,9
17031242900,17031843200,9
17031242900,17031843300,2
17031242900,17031843700,11
17031243000,17031031400,23
17031243000,17031031501,3
17031243000,17031031502,4
17031243000,17031031700,13
17031243000,17031032100,25
17031243000,17031050100,8
17031243000,17031050500,3
17031243000,17031050600,12
17031243000,17031050700,2
17031243000,17031050800,1
17031243000,17031050900,2
17031243000,17031051000,4
17031243000,17031051100,1
17031243000,17031051200,6
17031243000,17031051300,12
17031243000,17031051400,4
17031243000,17031060100,2
17031243000,17031060200,7
17031243000,17031060300,7
17031243000,17031060400,8
17031243000,17031060500,4
17031243000,17031060800,18
17031243000,17031060900,33
17031243000,17031061000,16
17031243000,17031061100,33
17031243000,17031061200,14
17031243000,17031061500,25
17031243000,17031061800,8
17031243000,17031061901,10
17031243000,17031061902,33
17031243000,17031062000,33
17031243000,17031062100,57
17031243000,17031062200,18
17031243000,17031062300,3
17031243000,17031062400,0
17031243000,17031062500,8
17031243000,17031062600,13
17031243000,17031062700,15
17031243000,17031062800,34
17031243000,17031062900,32
17031243000,17031063000,35
17031243000,17031063100,12
17031243000,17031063200,20
17031243000,17031063301,8
17031243000,17031063302,16
17031243000,17031063303,3
17031243000,17031063400,8
17031243000,17031070101,35
17031243000,17031070102,18
17031243000,17031070103,2
17031243000,17031070200,37
17031243000,17031070300,37
17031243000,17031070400,20
17031243000,17031070500,12
17031243000,17031070600,16
17031243000,17031070700,36
17031243000,17031071000,13
17031243000,17031071100,31
17031243000,17031071200,51
17031243000,17031071300,12
17031243000,17031071400,38
17031243000,17031071500,90
17031243000,17031071600,7
17031243000,17031071700,4
17031243000,17031071800,23
17031243000,17031080100,22
17031243000,17031080201,13
17031243000,17031080202,24
17031243000,17031080300,114
17031243000,17031080400,9
17031243000,17031081000,74
17031243000,17031081100,50
17031243000,17031081201,92
17031243000,17031081202,34
17031243000,17031081300,70
17031243000,17031081401,124
17031243000,17031081402,79
17031243000,17031081403,124
17031243000,17031081500,173
17031243000,17031081600,105
17031243000,17031081700,424
17031243000,17031081800,269
17031243000,17031081900,8
17031243000,17031210100,9
17031243000,17031210900,24
17031243000,17031220300,12
17031243000,17031220400,42
17031243000,17031221200,8
17031243000,17031221300,48
17031243000,17031221400,52
17031243000,17031221500,36
17031243000,17031221600,23
17031243000,17031222200,27
17031243000,17031222500,17
17031243000,17031222600,8
17031243000,17031230100,2
17031243000,17031230900,36
17031243000,17031240200,12
17031243000,17031240300,26
17031243000,17031240500,38
17031243000,17031240600,12
17031243000,17031240700,4
17031243000,17031240800,4
17031243000,17031240900,12
17031243000,17031241000,10
17031243000,17031241100,48
17031243000,17031241200,24
17031243000,17031241300,19
17031243000,17031241400,206
17031243000,17031241500,114
17031243000,17031241600,57
17031243000,17031242000,53
17031243000,17031242100,118
17031243000,17031242200,102
17031243000,17031242300,34
17031243000,17031242400,49
17031243000,17031242500,51
17031243000,17031242600,116
17031243000,17031242700,17
17031243000,17031242800,21
